MsgCount,HexIdent,Date,Time,Lat,Long,Callsign,Altitude,Speed,Track,Vertica                                                                                                                l
10076,4BA9AE,,,55.00035,36.83368,THY4TE  ,16500,356,203,1472
10082,4BA9AE,,,54.99971,36.83320,THY4TE  ,16525,356,203,1408
10088,4BA9AE,,,54.99877,36.83250,THY4TE  ,16525,356,203,1408
10099,4BA9AE,,,54.99584,36.83042,THY4TE  ,16575,357,203,1408
10105,4BA9AE,,,54.99518,36.82992,THY4TE  ,16575,357,203,1408
10110,4BA9AE,,,54.99417,36.82924,THY4TE  ,16600,358,203,1408
10115,4BA9AE,,,54.99358,36.82876,THY4TE  ,16600,358,203,1408
10118,4BA9AE,,,54.99290,36.82825,THY4TE  ,16625,358,203,1408
10122,4BA9AE,,,54.99193,36.82755,THY4TE  ,16625,358,203,1408
10128,4BA9AE,,,54.98960,36.82592,THY4TE  ,16675,358,203,1408
10132,4BA9AE,,,54.98899,36.82542,THY4TE  ,16675,359,203,1408
10133,4BA9AE,,,54.98834,36.82501,THY4TE  ,16700,359,203,1408
10144,4BA9AE,,,54.98273,36.82092,THY4TE  ,16800,360,203,1472
10149,4BA9AE,,,54.98113,36.81976,THY4TE  ,16825,360,203,1536
10153,4BA9AE,,,54.98016,36.81906,THY4TE  ,16825,361,203,1536
10160,4BA9AE,,,54.97783,36.81737,THY4TE  ,16875,361,203,1536
10186,4BA9AE,,,54.97191,36.81310,THY4TE  ,16975,362,203,1536
10191,4BA9AE,,,54.97060,36.81219,THY4TE  ,17000,364,203,1472
10199,4BA9AE,,,54.96832,36.81052,THY4TE  ,17025,364,203,1472
10201,4BA9AE,,,54.96763,36.81003,THY4TE  ,17050,364,203,1472
10206,4BA9AE,,,54.96562,36.80861,THY4TE  ,17075,364,203,1472
10217,4BA9AE,,,54.96562,36.80861,THY4TE  ,17200,366,203,1728
10220,4BA9AE,,,54.96562,36.80861,THY4TE  ,17225,366,203,1728
10224,4BA9AE,,,54.96562,36.80861,THY4TE  ,17275,366,203,1728
10228,4BA9AE,,,54.96562,36.80861,THY4TE  ,17300,366,203,1792
10239,4BA9AE,,,54.96562,36.80861,THY4TE  ,17500,367,203,1920
10241,4BA9AE,,,54.96562,36.80861,THY4TE  ,17600,367,203,1984
10248,4BA9AE,,,54.96562,36.80861,THY4TE  ,17650,367,203,1984
10253,4BA9AE,,,54.93544,36.78683,THY4TE  ,17700,367,203,1984
10256,4BA9AE,,,54.93375,36.78562,THY4TE  ,17725,367,203,1984
10259,4BA9AE,,,54.93206,36.78439,THY4TE  ,17775,367,203,1984
10261,4BA9AE,,,54.92459,36.77908,THY4TE  ,17950,367,203,1984
10264,4BA9AE,,,54.92102,36.77649,THY4TE  ,17975,368,203,1792
10269,4BA9AE,,,54.91772,36.77407,THY4TE  ,18025,368,203,1792
10273,4BA9AE,,,54.91599,36.77286,THY4TE  ,18050,369,203,1472
10296,4BA9AE,,,54.91599,36.77286,THY4TE  ,20450,383,203,1344
10299,4BA9AE,,,54.74082,36.63474,THY4TE  ,20675,395,212,1536
10348,4000FA,,,55.34294,37.16642,AFL1868 ,18250,379,150,1792
10355,4000FA,,,55.34167,37.16766,AFL1868 ,18275,379,150,1856
10369,4000FA,,,55.33873,37.17046,AFL1868 ,18350,379,151,1856
10373,4000FA,,,55.33804,37.17111,AFL1868 ,18350,379,151,1856
10377,4000FA,,,55.33745,37.17176,AFL1868 ,18375,379,151,1856
10383,4000FA,,,55.33379,37.17515,AFL1868 ,18425,379,151,1856
10386,4000FA,,,55.33246,37.17640,AFL1868 ,18475,379,151,1856
10387,424319,,,55.43873,37.35868,AFL1107 ,12325,388,0,-1728
10407,4000FA,,,55.32756,37.18088,AFL1868 ,18575,379,152,1856
10424,4000FA,,,55.32257,37.18533,AFL1868 ,18675,379,152,1920
10426,4000FA,,,55.31955,37.18807,AFL1868 ,18725,379,152,1920
10432,4000FA,,,55.31955,37.18807,AFL1868 ,19025,379,152,1920
10435,4000FA,,,55.30490,37.20087,AFL1868 ,19050,379,153,1920
10453,4000FA,,,55.30052,37.20462,AFL1868 ,19125,380,153,1920
10457,4000FA,,,55.29987,37.20520,AFL1868 ,19150,380,153,1920
10466,4000FA,,,55.29817,37.20665,AFL1868 ,19175,380,153,1920
10474,4000FA,,,55.29689,37.20778,AFL1868 ,19200,380,153,1920
10480,4000FA,,,55.29619,37.20836,AFL1868 ,19225,380,153,1920
10488,4000FA,,,55.29451,37.20980,AFL1868 ,19250,380,153,1920
10495,4000FA,,,55.29349,37.21069,AFL1868 ,19275,380,153,1920
10514,4000FA,,,55.29047,37.21327,AFL1868 ,19350,380,153,1920
10523,4000FA,,,55.28947,37.21417,AFL1868 ,19350,380,153,1920
10527,4000FA,,,55.28781,37.21560,AFL1868 ,19400,380,153,1920
10533,4000FA,,,55.28714,37.21619,AFL1868 ,19400,380,153,1920
10537,4000FA,,,55.28614,37.21702,AFL1868 ,19425,380,153,1920
10547,4000FA,,,55.28483,37.21818,AFL1868 ,19450,380,153,1984
10549,4000FA,,,55.28413,37.21877,AFL1868 ,19475,380,153,1984
10554,4000FA,,,55.28344,37.21935,AFL1868 ,19475,380,153,1920
10556,4000FA,,,55.28278,37.21985,AFL1868 ,19500,380,153,1920
10569,4000FA,,,55.27980,37.22251,AFL1868 ,19550,380,153,1920
10575,4000FA,,,55.27876,37.22338,AFL1868 ,19575,380,153,1920
10579,4000FA,,,55.27808,37.22394,AFL1868 ,19600,380,153,1920
10585,4000FA,,,55.27808,37.22394,AFL1868 ,21150,380,153,1920
10594,4000FA,,,55.19610,37.29684,AFL1868 ,21300,381,152,1920
10596,4000FA,,,55.19444,37.29834,AFL1868 ,21350,381,152,1920
10598,4000FA,,,55.19285,37.29983,AFL1868 ,21375,381,152,1920
10603,4000FA,,,55.19147,37.30109,AFL1868 ,21400,380,152,1920
10605,4000FA,,,55.19083,37.30165,AFL1868 ,21425,380,152,1920
10613,4000FA,,,55.18817,37.30408,AFL1868 ,21475,380,152,1984
10615,4000FA,,,55.18749,37.30474,AFL1868 ,21500,380,152,1984
10722,4243F0,,,55.34400,37.17041,AFL2070 ,19325,368,159,2368
10724,4243F0,,,55.34335,37.17083,AFL2070 ,19350,368,159,2368
10740,4243F0,,,55.33727,37.17475,AFL2070 ,19475,369,159,2304
10764,4243F0,,,55.33120,37.17865,AFL2070 ,19650,370,159,2432
10772,4243F0,,,55.32957,37.17967,AFL2070 ,19700,371,159,2560
10775,4243F0,,,55.32829,37.18048,AFL2070 ,19725,371,159,2560
10814,4243F0,,,55.32829,37.18048,AFL2070 ,20350,373,159,2176
10817,4243F0,,,55.32829,37.18048,AFL2070 ,20350,373,159,2176
10824,4243F0,,,55.32829,37.18048,AFL2070 ,20425,373,159,2176
10831,4243F0,,,55.32829,37.18048,AFL2070 ,20500,374,159,2112
10856,4243F0,,,55.32829,37.18048,AFL2070 ,20625,375,159,2240
10870,4243F0,,,55.28739,37.20695,AFL2070 ,20725,375,159,2304
10873,4243F0,,,55.28674,37.20736,AFL2070 ,20725,375,159,2304
10875,4243F0,,,55.28609,37.20778,AFL2070 ,20750,375,159,2304
10880,4243F0,,,55.28413,37.20903,AFL2070 ,20775,375,159,2304
10887,4243F0,,,55.28188,37.21053,AFL2070 ,20850,376,159,2176
10889,4243F0,,,55.28022,37.21153,AFL2070 ,20875,376,159,2176
10894,4243F0,,,55.27863,37.21263,AFL2070 ,20900,376,159,2048
10895,4243F0,,,55.27794,37.21304,AFL2070 ,20925,376,159,2048
10914,155BFD,,,55.32372,37.33405,A4204   ,35000,447,151,-64
10922,155BFD,,,55.32372,37.33405,A4204   ,35000,447,151,-64
10925,155BFD,,,55.32372,37.33405,A4204   ,35000,447,151,-64
10929,4243F0,,,55.27794,37.21304,AFL2070 ,22475,376,159,2048
10932,4243F0,,,55.19801,37.26413,AFL2070 ,22500,389,159,1920
10934,4243F0,,,55.19731,37.26454,AFL2070 ,22525,389,159,1984
10941,4243F0,,,55.19126,37.26845,AFL2070 ,22650,390,159,1984
10953,4243F0,,,55.18246,37.27403,AFL2070 ,22800,391,159,1920
10956,4243F0,,,55.18246,37.27403,AFL2070 ,22825,391,159,1920
10984,155BFD,,,55.32372,37.33405,A4204   ,35025,448,151,128
10991,155BFD,,,55.10619,37.53939,A4204   ,35000,448,151,128
11004,155BFD,,,55.10033,37.54489,A4204   ,35025,448,151,64
11014,4243F0,,,55.18246,37.27403,AFL2070 ,24125,401,159,1728
11045,4240CF,,,54.97517,36.71122,SBI894  ,20800,383,57,-2496
11048,4240CF,,,54.97614,36.71389,SBI894  ,20750,383,57,-2496
11052,4240CF,,,54.97717,36.71664,SBI894  ,20725,382,57,-2496
11055,4240CF,,,54.97815,36.71930,SBI894  ,20675,382,57,-2496
11058,4240CF,,,54.97857,36.72047,SBI894  ,20650,382,57,-2496
11061,4240CF,,,54.97911,36.72196,SBI894  ,20625,382,57,-2496
11065,4240CF,,,54.97952,36.72301,SBI894  ,20600,382,57,-2496
11072,4240CF,,,54.98168,36.72896,SBI894  ,20525,382,57,-2496
11074,4240CF,,,54.98215,36.73029,SBI894  ,20500,381,57,-2496
11082,4240CF,,,54.98396,36.73521,SBI894  ,20425,381,57,-2496
11094,4240CF,,,54.98536,36.73903,SBI894  ,20350,381,57,-2368
11100,4240CF,,,54.98736,36.74444,SBI894  ,20275,381,57,-2368
11106,4240CF,,,54.98836,36.74725,SBI894  ,20225,381,57,-2368
11111,4240CF,,,54.98885,36.74852,SBI894  ,20225,381,57,-2368
11115,4240CF,,,54.98927,36.74968,SBI894  ,20200,381,57,-2368
11117,4240CF,,,54.98974,36.75093,SBI894  ,20175,381,57,-2368
11124,4240CF,,,54.99023,36.75234,SBI894  ,20150,380,57,-2304
11129,4240CF,,,54.99060,36.75339,SBI894  ,20150,380,57,-2240
11131,4243F0,,,55.18246,37.27403,AFL2070 ,25500,414,159,1536
11134,4240CF,,,54.99165,36.75618,SBI894  ,20100,380,57,-2240
11136,4240CF,,,54.99202,36.75717,SBI894  ,20075,380,57,-2240
11139,4240CF,,,54.99252,36.75856,SBI894  ,20075,380,57,-2240
11143,4240CF,,,54.99294,36.75977,SBI894  ,20050,380,57,-2176
11154,4240CF,,,54.99379,36.76200,SBI894  ,20025,380,57,-2176
11159,4240CF,,,54.99559,36.76696,SBI894  ,19950,380,57,-2176
11164,4240CF,,,54.99612,36.76841,SBI894  ,19925,378,57,-2176
11166,4240CF,,,54.99658,36.76974,SBI894  ,19900,378,57,-2176
11169,4240CF,,,54.99700,36.77082,SBI894  ,19875,378,57,-2176
11176,4240CF,,,54.99806,36.77374,SBI894  ,19850,378,57,-2176
11180,4240CF,,,54.99863,36.77524,SBI894  ,19825,378,57,-2176
11185,4240CF,,,54.99902,36.77641,SBI894  ,19800,378,57,-2176
11186,4240CF,,,54.99957,36.77786,SBI894  ,19800,378,57,-2176
11191,4240CF,,,55.00049,36.78037,SBI894  ,19750,378,57,-2176
11194,4240CF,,,55.00140,36.78287,SBI894  ,19725,378,57,-2176
11197,4240CF,,,55.00323,36.78788,SBI894  ,19650,377,57,-2240
11206,4240CF,,,55.00496,36.79263,SBI894  ,19575,377,57,-2304
11213,4240CF,,,55.00640,36.79646,SBI894  ,19500,376,57,-2304
11222,4240CF,,,55.00775,36.80029,SBI894  ,19450,376,57,-2432
11229,4240CF,,,55.00878,36.80303,SBI894  ,19400,375,57,-2432
11235,4240CF,,,55.00923,36.80428,SBI894  ,19400,375,57,-2432
11245,4240CF,,,55.01027,36.80720,SBI894  ,19350,375,57,-2432
11253,4240CF,,,55.01166,36.81090,SBI894  ,19275,375,57,-2496
11259,4240CF,,,55.01212,36.81220,SBI894  ,19250,375,57,-2496
11262,4240CF,,,55.01301,36.81469,SBI894  ,19200,375,57,-2560
11265,4240CF,,,55.01358,36.81624,SBI894  ,19175,375,57,-2560
11267,4240CF,,,55.01404,36.81753,SBI894  ,19150,375,57,-2624
11272,4240CF,,,55.01491,36.81987,SBI894  ,19125,375,57,-2688
11275,4240CF,,,55.01539,36.82118,SBI894  ,19100,375,57,-2688
11278,4240CF,,,55.01585,36.82243,SBI894  ,19075,375,57,-2752
11284,4240CF,,,55.01633,36.82383,SBI894  ,19050,375,57,-2752
11287,4240CF,,,55.01688,36.82528,SBI894  ,19025,375,57,-2752
11294,4240CF,,,55.01738,36.82658,SBI894  ,19000,375,57,-2752
11297,4240CF,,,55.01776,36.82767,SBI894  ,18975,375,57,-2816
11300,4240CF,,,55.01823,36.82900,SBI894  ,18950,375,57,-2816
11305,4240CF,,,55.01939,36.83050,SBI894  ,18925,375,57,-2816
11310,4240CF,,,55.01930,36.83191,SBI894  ,18900,375,57,-2816
11316,4240CF,,,55.01981,36.83325,SBI894  ,18875,375,57,-2816
11318,4240CF,,,55.02023,36.83449,SBI894  ,18850,375,57,-2816
11324,4240CF,,,55.02068,36.83562,SBI894  ,18825,375,57,-2816
11332,4240CF,,,55.02150,36.83789,SBI894  ,18800,375,57,-2816
11334,4240CF,,,55.02191,36.83902,SBI894  ,18775,376,57,-2816
11340,4240CF,,,55.02292,36.84176,SBI894  ,18725,376,57,-2816
11345,4240CF,,,55.02415,36.84524,SBI894  ,18650,376,57,-2752
11353,4240CF,,,55.02554,36.84906,SBI894  ,18575,376,57,-2688
11358,4240CF,,,55.02605,36.85039,SBI894  ,18575,376,57,-2688
11366,4240CF,,,55.02651,36.85172,SBI894  ,18550,376,57,-2688
11374,4240CF,,,55.03212,36.86721,SBI894  ,18275,377,57,-2688
11378,4240CF,,,55.03267,36.86866,SBI894  ,18250,377,57,-2624
11381,4240CF,,,55.03364,36.87137,SBI894  ,18200,377,57,-2560
11383,4240CF,,,55.03410,36.87261,SBI894  ,18175,377,57,-2560
11387,4240CF,,,55.03487,36.87472,SBI894  ,18150,377,57,-2560
11389,4240CF,,,55.03523,36.87585,SBI894  ,18125,377,57,-2496
11400,4240CF,,,55.04108,36.89192,SBI894  ,17875,377,57,-2496
11408,4240CF,,,55.04346,36.89850,SBI894  ,17750,376,57,-2496
11415,4240CF,,,55.04444,36.90116,SBI894  ,17700,376,57,-2496
11425,4240CF,,,55.04444,36.90116,SBI894  ,17625,376,57,-2624
11426,4240CF,,,55.04718,36.90873,SBI894  ,17575,376,57,-2624
11443,4240CF,,,55.04946,36.91489,SBI894  ,17475,376,57,-2560
11450,4240CF,,,55.05044,36.91756,SBI894  ,17425,376,57,-2496
11455,4240CF,,,55.05125,36.91980,SBI894  ,17400,376,57,-2496
11459,4240CF,,,55.05171,36.92101,SBI894  ,17375,376,57,-2432
11470,4240CF,,,55.05268,36.92380,SBI894  ,17325,376,57,-2432
11478,4240CF,,,55.05365,36.92638,SBI894  ,17300,376,57,-2368
11487,4240CF,,,55.05409,36.92763,SBI894  ,17275,376,57,-2304
11491,4240CF,,,55.05500,36.93013,SBI894  ,17225,376,57,-2304
11496,4240CF,,,55.05592,36.93272,SBI894  ,17200,376,57,-2240
11500,4240CF,,,55.05634,36.93385,SBI894  ,17175,376,57,-2240
11509,4240CF,,,55.05733,36.93653,SBI894  ,17150,376,57,-2176
11512,4240CF,,,55.05780,36.93787,SBI894  ,17125,376,57,-2176
11520,4240CF,,,55.05826,36.93911,SBI894  ,17100,376,57,-2112
11522,4240CF,,,55.05873,36.94045,SBI894  ,17075,376,57,-2112
11524,4240CF,,,55.05917,36.94169,SBI894  ,17075,376,57,-2112
11530,4240CF,,,55.06017,36.94444,SBI894  ,17025,375,57,-2048
11533,4240CF,,,55.06059,36.94557,SBI894  ,17025,375,57,-2048
11539,4240CF,,,55.06201,36.94953,SBI894  ,16975,375,57,-2048
11540,4240CF,,,55.06250,36.95085,SBI894  ,16950,375,57,-2048
11544,4240CF,,,55.06288,36.95187,SBI894  ,16925,375,57,-2048
11548,4240CF,,,55.06324,36.95301,SBI894  ,16925,375,57,-2048
11551,4240CF,,,55.06376,36.95443,SBI894  ,16900,375,57,-2048
11554,4240CF,,,55.06467,36.95696,SBI894  ,16850,375,57,-2048
11555,4240CF,,,55.06511,36.95817,SBI894  ,16850,375,57,-2048
11563,4240CF,,,55.06655,36.96217,SBI894  ,16800,374,57,-2048
11565,4240CF,,,55.06696,36.96334,SBI894  ,16775,374,57,-2048
11572,4240CF,,,55.06753,36.96483,SBI894  ,16750,374,57,-2048
11582,4240CF,,,55.06847,36.96746,SBI894  ,16725,374,57,-2048
11587,4240CF,,,55.06930,36.96974,SBI894  ,16700,373,57,-2048
11591,4240CF,,,55.06976,36.97099,SBI894  ,16675,373,57,-2048
11594,4240CF,,,55.07060,36.97332,SBI894  ,16650,373,57,-2048
11599,4240CF,,,55.07153,36.97594,SBI894  ,16600,373,57,-2048
11605,4240CF,,,55.07249,36.97869,SBI894  ,16575,372,57,-2112
11609,4240CF,,,55.07332,36.98087,SBI894  ,16525,372,57,-2176
11614,4240CF,,,55.07510,36.98588,SBI894  ,16450,372,57,-2240
11625,4240CF,,,55.07716,36.99161,SBI894  ,16375,372,57,-2240
11629,4240CF,,,55.07812,36.99428,SBI894  ,16325,372,57,-2304
11636,4240CF,,,55.07812,36.99428,SBI894  ,16250,372,57,-2304
11638,4240CF,,,55.07812,36.99428,SBI894  ,16225,372,57,-2304
11656,4240CF,,,55.07812,36.99428,SBI894  ,16050,371,57,-2176
11665,4240CF,,,55.07812,36.99428,SBI894  ,15950,372,57,-1728
11670,4240CF,,,55.08973,37.02601,SBI894  ,15925,372,57,-1728
11673,4240CF,,,55.09262,37.03400,SBI894  ,15825,372,57,-1600
11683,4240CF,,,55.09532,37.04132,SBI894  ,15750,370,57,-1472
11685,4240CF,,,55.09583,37.04274,SBI894  ,15750,370,57,-1472
11695,4240CF,,,55.09583,37.04274,SBI894  ,15425,364,57,-1472
11701,4240CF,,,55.11378,37.09235,SBI894  ,15250,361,57,-1472
11703,4240CF,,,55.11478,37.09509,SBI894  ,15225,361,57,-1472
11710,4240CF,,,55.11667,37.10035,SBI894  ,15175,359,57,-1472
11716,4240CF,,,55.11667,37.10035,SBI894  ,14400,355,57,-1472
11717,4240CF,,,55.11667,37.10035,SBI894  ,14350,355,57,-1472
11727,4240CF,,,55.11667,37.10035,SBI894  ,13825,340,57,-1472
11735,4240CF,,,55.16487,37.23458,SBI894  ,13750,340,57,-1472
11783,484007,,,54.65121,37.09623,KLM887  ,33000,500,107,0
11794,484007,,,54.64772,37.11498,KLM887  ,33000,501,107,0
11803,484007,,,54.64642,37.12280,KLM887  ,33000,501,107,0
11805,484007,,,54.64572,37.12652,KLM887  ,33000,501,107,0
11879,484007,,,54.64572,37.12652,KLM887  ,33000,500,109,0
11967,42437A,,,55.32785,37.30990,AFL1626 ,20825,392,155,1984
11972,42437A,,,55.32706,37.31054,AFL1626 ,20850,392,155,1984
11978,42437A,,,55.32622,37.31115,AFL1626 ,20850,392,155,1984
11979,42437A,,,55.32557,37.31165,AFL1626 ,20875,392,155,1984
11985,42437A,,,55.32454,37.31240,AFL1626 ,20900,392,155,1984
11991,42437A,,,55.32389,37.31290,AFL1626 ,20900,392,155,1984
12003,42437A,,,55.32221,37.31415,AFL1626 ,20950,391,156,1856
12010,42437A,,,55.32156,37.31456,AFL1626 ,20950,391,156,1856
12013,42437A,,,55.32056,37.31531,AFL1626 ,20950,391,156,1856
12016,42437A,,,55.31970,37.31590,AFL1626 ,20975,391,156,1856
12021,42437A,,,55.31886,37.31644,AFL1626 ,21000,391,156,1856
12035,42437A,,,55.31570,37.31854,AFL1626 ,21050,391,158,1792
12042,42437A,,,55.31486,37.31906,AFL1626 ,21075,391,158,1792
12049,42437A,,,55.31383,37.31972,AFL1626 ,21075,391,159,1728
12060,42437A,,,55.31211,37.32072,AFL1626 ,21100,391,159,1728
12078,42437A,,,55.30701,37.32379,AFL1626 ,21200,391,160,1600
12080,42437A,,,55.30546,37.32472,AFL1626 ,21225,391,161,1536
12083,42437A,,,55.30359,37.32580,AFL1626 ,21250,391,161,1536
12086,42437A,,,55.30359,37.32580,AFL1626 ,22375,391,161,1536
12089,42437A,,,55.22548,37.37124,AFL1626 ,22400,400,161,1856
12095,42437A,,,55.21798,37.37565,AFL1626 ,22550,400,161,1920
12098,42437A,,,55.21642,37.37662,AFL1626 ,22575,400,161,1920
12106,42437A,,,55.21081,37.37990,AFL1626 ,22675,400,161,1920
12110,42437A,,,55.20751,37.38190,AFL1626 ,22725,400,161,1664
12118,42437A,,,55.20262,37.38473,AFL1626 ,22800,401,161,1600
12136,42437A,,,55.19559,37.38890,AFL1626 ,22900,401,161,1664
12137,42437A,,,55.19366,37.39003,AFL1626 ,22925,401,161,1664
12147,42437A,,,55.18703,37.39397,AFL1626 ,23025,401,161,1664
12148,42437A,,,55.18542,37.39488,AFL1626 ,23050,401,161,1664
12190,424942,,,55.36816,37.23766,AFL1314 ,18425,385,152,2048
12193,424942,,,55.36652,37.23913,AFL1314 ,18450,385,153,1920
12197,424942,,,55.36317,37.24212,AFL1314 ,18525,386,152,1920
12199,424942,,,55.36178,37.24332,AFL1314 ,18550,386,152,1920
12203,424942,,,55.35974,37.24515,AFL1314 ,18575,386,152,1920
12210,424942,,,55.35365,37.25060,AFL1314 ,18725,386,152,1984
12213,424942,,,55.35252,37.25164,AFL1314 ,18775,386,152,1984
12214,424942,,,55.34926,37.25456,AFL1314 ,18800,386,152,1984
12216,424942,,,55.34451,37.25880,AFL1314 ,18900,386,152,1984
12217,424942,,,55.33095,37.27088,AFL1314 ,19125,386,152,1984
12218,424942,,,55.32920,37.27237,AFL1314 ,19150,386,152,1984
12220,424942,,,55.32756,37.27386,AFL1314 ,19175,386,152,1984
12222,424942,,,55.32612,37.27511,AFL1314 ,19175,386,152,1984
12225,424942,,,55.32640,37.27495,AFL1314 ,19200,386,152,1984
12229,424942,,,55.32307,37.27790,AFL1314 ,19225,390,153,1344
12234,424942,,,55.32170,37.27911,AFL1314 ,19250,390,153,1344
12238,424942,,,55.31996,37.28065,AFL1314 ,19275,390,153,1344
12243,424942,,,55.31896,37.28152,AFL1314 ,19300,391,152,1408
12246,424942,,,55.31826,37.28219,AFL1314 ,19300,391,152,1408
12248,424942,,,55.31726,37.28299,AFL1314 ,19325,391,152,1408
12252,424942,,,55.31689,37.28340,AFL1314 ,19325,391,152,1408
12259,424942,,,55.31584,37.28427,AFL1314 ,19350,391,152,1408
12265,424942,,,55.31379,37.28610,AFL1314 ,19375,392,153,1408
12269,424942,,,55.31309,37.28677,AFL1314 ,19375,392,153,1408
12272,424942,,,55.31213,37.28760,AFL1314 ,19400,392,153,1408
12278,424942,,,55.30997,37.28951,AFL1314 ,19425,392,153,1344
12283,424942,,,55.30690,37.29226,AFL1314 ,19475,393,153,1472
12292,424942,,,55.30586,37.29317,AFL1314 ,19500,393,153,1472
12297,424942,,,55.30518,37.29374,AFL1314 ,19500,393,153,1536
12302,424942,,,55.30168,37.29684,AFL1314 ,19575,393,153,1664
12316,424942,,,55.30168,37.29684,AFL1314 ,20150,397,153,1536
12318,424942,,,55.30168,37.29684,AFL1314 ,20250,397,153,1536
12320,424942,,,55.25977,37.33413,AFL1314 ,20275,398,153,1536
12326,424942,,,55.25977,37.33413,AFL1314 ,20750,400,153,1472
12328,424942,,,55.22607,37.36394,AFL1314 ,20800,400,153,1472
12333,424942,,,55.22150,37.36798,AFL1314 ,20875,400,153,1472
12334,424942,,,55.21477,37.37395,AFL1314 ,21000,400,153,1472
12336,424942,,,55.21198,37.37640,AFL1314 ,21050,400,153,1472
12340,424942,,,55.21054,37.37765,AFL1314 ,21075,400,153,1472
12347,424942,,,55.20388,37.38356,AFL1314 ,21200,402,153,1792
12349,424942,,,55.20213,37.38510,AFL1314 ,21225,402,152,1728
12353,424942,,,55.19717,37.38955,AFL1314 ,21300,402,152,1728
12356,424942,,,55.19572,37.39084,AFL1314 ,21325,403,153,1408
12362,424942,,,55.19220,37.39391,AFL1314 ,21350,403,153,1344
12366,424942,,,55.19110,37.39488,AFL1314 ,21375,404,153,1344
12370,424942,,,55.18931,37.39646,AFL1314 ,21400,404,153,1344
12374,424942,,,55.18620,37.39924,AFL1314 ,21450,404,153,1344
12376,424942,,,55.18475,37.40054,AFL1314 ,21450,406,153,1344
12384,424942,,,55.17970,37.40497,AFL1314 ,21525,406,153,1344
12399,504DD9,,,54.53664,37.21344,MLD175  ,22875,,,
12405,504DD9,,,54.54265,37.22060,MLD175  ,22725,,,
12410,504DD9,,,54.54898,37.22801,MLD175  ,22575,,,
12504,155BC3,,,55.31456,37.23905,AFL1368 ,25175,382,148,1856
12508,155BC3,,,55.31188,37.24190,AFL1368 ,25225,384,148,2112
12551,155BC3,,,55.30087,37.25359,AFL1368 ,25475,385,148,2112
12562,155BC3,,,55.29790,37.25674,AFL1368 ,25550,385,148,2048
12566,155BC3,,,55.29790,37.25674,AFL1368 ,25625,385,148,2048
12585,155BC3,,,55.29042,37.26463,AFL1368 ,25725,385,148,2048
12592,155BC3,,,55.29042,37.26463,AFL1368 ,26475,385,148,2048
12595,155BC3,,,55.24576,37.31191,AFL1368 ,26500,385,148,2048
12604,155BC3,,,55.24576,37.31191,AFL1368 ,27050,385,148,2048
12611,155BC3,,,55.24576,37.31191,AFL1368 ,27100,385,148,2048
12630,155BC3,,,55.24576,37.31191,AFL1368 ,27400,397,148,1792
12661,155BC3,,,55.18584,37.37500,AFL1368 ,27700,397,148,2048
12670,155BC3,,,55.17958,37.38156,AFL1368 ,27825,397,148,2048
12672,155BC3,,,55.17776,37.38348,AFL1368 ,27875,397,148,2048
12676,155BC3,,,55.17776,37.38348,AFL1368 ,28850,397,148,2048
12690,155BC3,,,55.10857,37.45611,AFL1368 ,28925,407,148,1280
12707,155BC3,,,55.10188,37.46313,AFL1368 ,29025,408,149,1344
12721,4242C6,,,55.33525,36.90924,SDM6128 ,5875,223,105,-512
12742,4242C6,,,55.33525,36.90924,SDM6128 ,5675,229,79,-1024
12743,4242C6,,,55.33525,36.90924,SDM6128 ,5625,229,79,-1024
12855,424549,,,54.91965,36.75961,SBI870  ,20975,412,49,-3712
12866,424549,,,54.92162,36.76365,SBI870  ,20875,412,49,-3712
12871,424549,,,54.92270,36.76591,SBI870  ,20825,413,49,-3648
12873,424549,,,54.92336,36.76720,SBI870  ,20800,413,49,-3648
12886,424549,,,54.92780,36.77625,SBI870  ,20575,414,49,-3584
12889,424549,,,54.92853,36.77778,SBI870  ,20550,414,49,-3584
12903,424549,,,54.93090,36.78256,SBI870  ,20425,415,49,-3520
12910,424549,,,54.93224,36.78538,SBI870  ,20375,415,49,-3520
12914,424549,,,54.93285,36.78664,SBI870  ,20350,415,49,-3520
12916,424549,,,54.93336,36.78764,SBI870  ,20325,417,49,-3328
12924,424549,,,54.93783,36.79679,SBI870  ,20150,417,49,-3072
12932,424549,,,54.94070,36.80266,SBI870  ,20025,417,49,-2816
12935,424549,,,54.94116,36.80371,SBI870  ,20000,417,49,-2816
12939,424549,,,54.94167,36.80468,SBI870  ,20000,417,49,-2816
12945,424549,,,54.94230,36.80595,SBI870  ,19975,417,49,-2816
12948,424549,,,54.94290,36.80727,SBI870  ,19950,417,49,-2752
12952,424549,,,54.94368,36.80872,SBI870  ,19925,417,49,-2752
12965,424549,,,54.94565,36.81284,SBI870  ,19850,417,49,-2624
12970,424549,,,54.94688,36.81535,SBI870  ,19800,417,49,-2496
12975,424549,,,54.94803,36.81768,SBI870  ,19775,417,49,-2432
12987,424549,,,54.94998,36.82176,SBI870  ,19700,417,49,-2432
12997,424549,,,54.95049,36.82276,SBI870  ,19700,416,49,-2432
13000,424549,,,54.95110,36.82399,SBI870  ,19675,416,49,-2432
13008,424549,,,54.95233,36.82658,SBI870  ,19625,416,49,-2432
13013,424549,,,54.95296,36.82784,SBI870  ,19600,415,49,-2432
13016,424549,,,54.95343,36.82884,SBI870  ,19600,415,49,-2432
